DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Mediator of RNA polymerase II transcription subunit 20 level in Chronic kidney disease with hypertension and no diabetes (20427_18)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	1E-12	12.0		0.43	[0.31-0.55] unit increase	Illumina [14870897] (imputed)	N	level of mediator of RNA polymerase II transcription subunit 20 in blood serum	http://purl.obolibrary.org/obo/OBA_2042327	GCST90235412	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Calcipressin-3 level in Chronic kidney disease with hypertension and no diabetes (20442_12)	466 African American individuals	NA	10q21.1	10	52771466		MBL2			ENSG00000165471			rs1800451-T	rs1800451	0	1800451	missense_variant	0	0.21	8E-20	19.096910013008056		0.66	[0.52-0.8] unit increase	Illumina [14870897] (imputed)	N	level of calcipressin-3 in blood serum	http://purl.obolibrary.org/obo/OBA_2043218	GCST90235423	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	C-C motif chemokine 5 level in Chronic kidney disease with hypertension and no diabetes (2523_31)	466 African American individuals	NA	1q23.1	1	158088319		KIRREL1			ENSG00000183853			rs6427419-A	rs6427419	0	6427419	splice_region_variant	0	0.12	8E-13	12.096910013008056		0.71	[0.55-0.87] unit decrease	Illumina [14870897] (imputed)	N	C-C motif chemokine 5 measurement	http://www.ebi.ac.uk/efo/EFO_0008053	GCST90236873	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	C-C motif chemokine 5 level in Chronic kidney disease with hypertension and no diabetes (2523_31)	466 African American individuals	NA	1q23.2	1	159204893		ACKR1, CADM3-AS1			ENSG00000213088, ENSG00000225670			rs2814778-C	rs2814778	0	2814778	5_prime_UTR_variant	0	0.85	2E-23	22.69897000433602		0.81	[0.61-1.01] unit increase	Illumina [14870897] (imputed)	N	C-C motif chemokine 5 measurement	http://www.ebi.ac.uk/efo/EFO_0008053	GCST90236873	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Ciliogenesis-associated TTC17-interacting protein level in Chronic kidney disease with hypertension and no diabetes (25242_12)	466 African American individuals	NA	11p15.4	11	6440254		HPX			ENSG00000110169			rs12117-A	rs12117	0	12117	missense_variant	0	0.06	3E-19	18.522878745280337		1.2	[0.95-1.45] unit increase	Illumina [14870897] (imputed)	N	level of ciliogenesis-associated TTC17-interacting protein in blood serum	http://purl.obolibrary.org/obo/OBA_2044837	GCST90236875	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	MTSS1-like protein level in Chronic kidney disease with hypertension and no diabetes (25252_29)	466 African American individuals	NA	16q22.1	16	70727075		VAC14			ENSG00000103043			rs77332131-T	rs77332131	0	77332131	intron_variant	0	0.09	1E-26	26.0		1.1	[0.9-1.3] unit increase	Illumina [14870897] (imputed)	N	level of protein MTSS 2 in blood serum	http://purl.obolibrary.org/obo/OBA_2042457	GCST90236881	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Carboxylesterase 3 level in Chronic kidney disease with hypertension and no diabetes (25292_6)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	9E-221	220.04575749056067		1.15	[1.07-1.23] unit increase	Illumina [14870897] (imputed)	N	level of carboxylesterase 3 in blood serum	http://purl.obolibrary.org/obo/OBA_2044536	GCST90236914	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	SH3 and PX domain-containing protein 2B level in Chronic kidney disease with hypertension and no diabetes (25297_11)	466 African American individuals	NA	5q35.1	5	172456504		SH3PXD2B - LINC01944	ENSG00000174705	ENSG00000254299		1979	86899	rs1560682-A	rs1560682	0	1560682	intergenic_variant	1	0.28	5E-16	15.301029995663981		0.57	[0.43-0.71] unit decrease	Illumina [14870897] (imputed)	N	level of SH3 and PX domain-containing protein 2B in blood serum	http://purl.obolibrary.org/obo/OBA_2043496	GCST90236916	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	WD repeat-containing protein 18 level in Chronic kidney disease with hypertension and no diabetes (25307_8)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	2E-61	60.69897000433602		0.84	[0.74-0.94] unit increase	Illumina [14870897] (imputed)	N	level of WD repeat-containing protein 18 in blood serum	http://purl.obolibrary.org/obo/OBA_2044380	GCST90236922	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	LIM domain kinase 1 level in Chronic kidney disease with hypertension and no diabetes (25308_8)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	8E-37	36.096910013008056		0.7	[0.58-0.82] unit decrease	Illumina [14870897] (imputed)	N	level of LIM domain kinase 1 in blood serum	http://purl.obolibrary.org/obo/OBA_2042203	GCST90236923	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	G antigen 2 level in Chronic kidney disease with hypertension and no diabetes (25413_80)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	8E-40	39.096910013008056		0.72	[0.62-0.82] unit decrease	Illumina [14870897] (imputed)	N	level of G antigen 2B/2C in blood serum	http://purl.obolibrary.org/obo/OBA_2041653	GCST90236925	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Ropporin-1B level in Chronic kidney disease with hypertension and no diabetes (25453_57)	466 African American individuals	NA	17q11.2	17	28361641		TMEM199			ENSG00000244045			rs708100-A	rs708100	0	708100	3_prime_UTR_variant	0	0.59	2E-17	16.69897000433602		0.51	[0.39-0.63] unit increase	Illumina [14870897] (imputed)	N	level of ropporin-1B in blood serum	http://purl.obolibrary.org/obo/OBA_2043308	GCST90236939	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	O-acetyl-ADP-ribose deacetylase MACROD2 level in Chronic kidney disease with hypertension and no diabetes (25459_3)	466 African American individuals	NA	22q11.21	22	20779779		PI4KA, SERPIND1			ENSG00000241973, ENSG00000099937			rs116401176-C	rs116401176	0	116401176	missense_variant	0	0.04	1E-12	12.0		1.2	[0.87-1.53] unit increase	Illumina [14870897] (imputed)	N	level of ADP-ribose glycohydrolase MACROD2 in blood serum	http://purl.obolibrary.org/obo/OBA_2044611	GCST90236940	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Caspase-5 level in Chronic kidney disease with hypertension and no diabetes (25895_29)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	2E-31	30.69897000433602		0.66	[0.54-0.78] unit decrease	Illumina [14870897] (imputed)	N	level of caspase-5 in blood serum	http://purl.obolibrary.org/obo/OBA_2040408	GCST90236976	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Inactive tyrosine-protein kinase transmembrane receptor ROR1 level in Chronic kidney disease with hypertension and no diabetes (2590_69)	466 African American individuals	NA	1p31.3	1	64142520		ROR1, ROR1-AS1			ENSG00000185483, ENSG00000223949			rs34772283-T	rs34772283	0	34772283	synonymous_variant	0	0.13	7E-16	15.154901959985743		0.74	[0.56-0.92] unit increase	Illumina [14870897] (imputed)	N	level of tyrosine-protein kinase transmembrane receptor ROR1 in blood serum	http://purl.obolibrary.org/obo/OBA_2043309	GCST90236983	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	HLA class I histocompatibility antigen, alpha chain E level in Chronic kidney disease with hypertension and no diabetes (25918_60)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	3E-49	48.52287874528034		0.78	[0.68-0.88] unit increase	Illumina [14870897] (imputed)	N	level of MHC class I histocompatibility antigen, alpha chain E in blood serum	http://purl.obolibrary.org/obo/OBA_2041881	GCST90236987	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Preferentially expressed antigen of melanoma level in Chronic kidney disease with hypertension and no diabetes (25951_17)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	2E-216	215.69897000433602		1.14	[1.06-1.22] unit increase	Illumina [14870897] (imputed)	N	level of melanoma antigen preferentially expressed in tumors in blood serum	http://purl.obolibrary.org/obo/OBA_2043016	GCST90236995	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Exportin-5 level in Chronic kidney disease with hypertension and no diabetes (25963_2)	466 African American individuals	NA	11p15.4	11	6440254		HPX			ENSG00000110169			rs12117-A	rs12117	0	12117	missense_variant	0	0.06	2E-47	46.69897000433602		1.74	[1.5-1.98] unit increase	Illumina [14870897] (imputed)	N	level of exportin-5 in blood serum	http://purl.obolibrary.org/obo/OBA_2044151	GCST90237001	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Vascular endothelial growth factor A level in Chronic kidney disease with hypertension and no diabetes (2597_8)	466 African American individuals	NA	6p21.1	6	43969419		SCIRT			ENSG00000237686			rs79238583-C	rs79238583	0	79238583	intron_variant	0	0.05	1E-19	19.0		1.35	[1.06-1.64] unit increase	Illumina [14870897] (imputed)	N	vascular endothelial growth factor A measurement	http://www.ebi.ac.uk/efo/EFO_0010804	GCST90237004	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Interleukin-6 receptor subunit beta level in Chronic kidney disease with hypertension and no diabetes (2620_4)	466 African American individuals	NA	5q11.2	5	55977599		IL6ST			ENSG00000134352			rs13183065-A	rs13183065	0	13183065	intron_variant	0	0.14	6E-14	13.221848749616356		0.63	[0.47-0.79] unit increase	Illumina [14870897] (imputed)	N	level of interleukin-6 receptor subunit beta in blood serum	http://purl.obolibrary.org/obo/OBA_2040342	GCST90237020	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Interleukin-1 Receptor accessory protein level in Chronic kidney disease with hypertension and no diabetes (2630_12)	466 African American individuals	NA	3q28	3	190627082		IL1RAP			ENSG00000196083			rs2885372-T	rs2885372	0	2885372	intron_variant	0	0.97	3E-24	23.522878745280337		1.71	[1.38-2.04] unit decrease	Illumina [14870897] (imputed)	N	level of interleukin-1 receptor accessory protein in blood serum	http://purl.obolibrary.org/obo/OBA_2042008	GCST90237023	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Macrophage mannose receptor 1 level in Chronic kidney disease with hypertension and no diabetes (2637_77)	466 African American individuals	NA	10p12.33	10	17843633		MRC1			ENSG00000260314			rs527925-C	rs527925	0	527925	intron_variant	0	0.85	7E-15	14.154901959985743		0.7	[0.52-0.88] unit decrease	Illumina [14870897] (imputed)	N	macrophage mannose receptor 1 measurement	http://www.ebi.ac.uk/efo/EFO_0020548	GCST90237027	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Cadherin-3 level in Chronic kidney disease with hypertension and no diabetes (2643_57)	466 African American individuals	NA	17q11.2	17	28367840		SARM1, VTN			ENSG00000004139, ENSG00000109072			rs704-A	rs704	0	704	missense_variant	0	0.56	1E-29	29.0		0.64	[0.52-0.76] unit increase	Illumina [14870897] (imputed)	N	cadherin-3 measurement	http://www.ebi.ac.uk/efo/EFO_0020213	GCST90237031	Genome-wide genotyping array
2023-06-23	35870639	Surapaneni A	2022-07-21	Kidney Int	www.ncbi.nlm.nih.gov/pubmed/35870639	Identification of 969 protein quantitative trait loci in an African American population with kidney disease attributed to hypertension.	Urokinase plasminogen activator surface receptor level in Chronic kidney disease with hypertension and no diabetes (2652_15)	466 African American individuals	NA	19q13.31	19	43665370		PLAUR			ENSG00000011422			rs399145-C	rs399145	0	399145	missense_variant	0	0.11	8E-100	99.09691001300806		1.57	[1.43-1.71] unit decrease	Illumina [14870897] (imputed)	N	urokinase plasminogen activator surface receptor measurement	http://www.ebi.ac.uk/efo/EFO_0010932	GCST90237036	Genome-wide genotyping array
